erro
0.0
-0.010659694511921114
0.00024408603304026943
0.005729936766541988
0.006509875402223697
0.0040030978591592825
-0.00017074556747297137
-0.004270372160735614
-0.006591921499594144
-0.005611963992634361
-3.0518112957622634e-05
0.010772025476443875
0.0
