erro
0.0
0.0027193422975011344
0.005135498692864254
0.005099262839244029
0.0031048974255666884
-0.0003238803447817573
-0.004564865172419191
-0.008801619861478538
-0.011917838478148625
-0.012335528356914538
-0.00812294362511351
0.0027850434915315248
0.0
