position,vely
0.0,0.0
0.045454545454545456,0.12899177565391962
0.13636363636363635,0.2567055758752993
0.2272727272727273,0.2816479745783115
0.3181818181818182,0.23015428688177325
0.4090909090909091,0.1278526496990677
0.5,0.00017074556747297137
0.5909090909090909,-0.1275853753974912
0.6818181818181819,-0.2300722407844023
0.7727272727272727,-0.281765947352219
0.8636363636363636,-0.2569191437953814
0.9545454545454546,-0.1291041066184431
1.0,0.0
