position,velx
0.0,0.0
0.045454545454545456,-0.0479860590518212
0.13636363636363635,-0.13642776015041497
0.2272727272727273,-0.20889340258379702
0.3181818181818182,-0.2568614714300746
0.4090909090909091,-0.2718399062818148
0.5,-0.2454351348275808
0.5909090909090909,-0.16944781665242076
0.6818181818181819,-0.03597848007932682
0.7727272727272727,0.16241065983700465
0.8636363636363636,0.43280363483473044
0.9545454545454546,0.782151094750392
1.0,1.0
