vely,velx
0.0,0.0
0.1183320811419985,-0.04526671675432006
0.25694966190833957,-0.1312922614575507
0.28737791134485347,-0.203794139744553
0.23666416228399695,-0.2537565740045079
0.131855747558227,-0.27216378662659657
0.0,-0.25
-0.13185574755822682,-0.1782494365138993
-0.23666416228399645,-0.04789631855747545
-0.28737791134485335,0.1500751314800901
-0.256949661908339,0.42468069120961693
-0.11833208114199922,0.7849361382419235
0.0,1.0
